500	0.109691
1000	0.676093
1500	1.1712
2000	2.81995
2500	4.89744
3000	6.09094
3500	6.39809
4000	17.5336
4500	13.5169
5000	19.1928
5500	27.834
6000	19.2693
6500	41.6365
7000	36.1812
7500	67.1947
8000	56.3319
8500	61.4642
9000	48.9933
9500	81.5631
10000	100.098
10500	124.158
11000	132.543
11500	71.823
12000	102.147
12500	181.189
