
500	0.0798611
1000	0.483889
1500	1.41123
2000	2.85117
2500	4.62533
3000	6.74869
3500	11.1644
4000	15.7687
4500	21.193
5000	24.9736
5500	31.9931
6000	39.6142
6500	46.0214
7000	56.0245
7500	69.6795
8000	77.2813
8500	90.1774
9000	116.48
9500	133.764
10000	147.473
10500	148.266
11000	169.878
11500	184.451
12000	204.201
12500	225.868
