500	0.0207128
1000	0.10914
1500	0.217627
2000	0.492357
2500	0.742119
3000	0.982948
3500	2.40676
4000	2.49622
4500	3.58673
5000	5.50128
5500	6.05954
6000	5.8585
6500	6.87627
7000	11.2926
7500	15.3236
8000	16.8252
8500	16.9497
9000	15.6176
9500	25.2379
10000	27.5905
10500	30.2031
11000	29.8972
11500	33.0706
12000	43.2639
12500	38.2851
